1.00	0.55	0.26	0.16	0.12	0.12	0.16	0.26	0.55	1.00	
1.00	0.68	0.44	0.29	0.22	0.22	0.29	0.44	0.68	1.00	
1.00	0.74	0.52	0.37	0.29	0.29	0.37	0.52	0.74	1.00	
1.00	0.76	0.56	0.41	0.34	0.34	0.41	0.56	0.76	1.00	
1.00	0.78	0.58	0.44	0.36	0.36	0.44	0.58	0.78	1.00	
1.00	0.78	0.59	0.45	0.37	0.37	0.45	0.59	0.78	1.00	
1.00	0.78	0.59	0.45	0.38	0.38	0.45	0.59	0.78	1.00	
1.00	0.78	0.60	0.46	0.38	0.38	0.46	0.60	0.78	1.00	
1.00	0.78	0.60	0.46	0.38	0.38	0.46	0.60	0.78	1.00	
1.00	0.78	0.60	0.46	0.38	0.38	0.46	0.60	0.78	1.00	
1.00	0.78	0.60	0.46	0.38	0.38	0.46	0.60	0.78	1.00	
1.00	0.78	0.59	0.45	0.38	0.38	0.45	0.59	0.78	1.00	
1.00	0.78	0.59	0.45	0.37	0.37	0.45	0.59	0.78	1.00	
1.00	0.78	0.58	0.44	0.36	0.36	0.44	0.58	0.78	1.00	
1.00	0.76	0.56	0.41	0.34	0.34	0.41	0.56	0.76	1.00	
1.00	0.74	0.52	0.37	0.29	0.29	0.37	0.52	0.74	1.00	
1.00	0.68	0.44	0.29	0.22	0.22	0.29	0.44	0.68	1.00	
1.00	0.55	0.26	0.16	0.12	0.12	0.16	0.26	0.55	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.55	0.26	0.16	0.12	0.12	0.16	0.26	0.55	1.00	
1.00	0.69	0.44	0.30	0.23	0.23	0.30	0.44	0.69	1.00	
1.00	0.75	0.53	0.38	0.31	0.31	0.38	0.53	0.75	1.00	
1.00	0.77	0.57	0.43	0.36	0.36	0.43	0.57	0.77	1.00	
1.00	0.78	0.59	0.46	0.38	0.38	0.46	0.59	0.78	1.00	
1.00	0.79	0.60	0.47	0.40	0.40	0.47	0.60	0.79	1.00	
1.00	0.79	0.61	0.47	0.40	0.40	0.47	0.61	0.79	1.00	
1.00	0.79	0.61	0.48	0.41	0.41	0.48	0.61	0.79	1.00	
1.00	0.79	0.61	0.48	0.41	0.41	0.48	0.61	0.79	1.00	
1.00	0.79	0.61	0.48	0.41	0.41	0.48	0.61	0.79	1.00	
1.00	0.79	0.61	0.48	0.41	0.41	0.48	0.61	0.79	1.00	
1.00	0.79	0.61	0.47	0.40	0.40	0.47	0.61	0.79	1.00	
1.00	0.79	0.60	0.47	0.40	0.40	0.47	0.60	0.79	1.00	
1.00	0.78	0.59	0.46	0.38	0.38	0.46	0.59	0.78	1.00	
1.00	0.77	0.57	0.43	0.36	0.36	0.43	0.57	0.77	1.00	
1.00	0.75	0.53	0.38	0.31	0.31	0.38	0.53	0.75	1.00	
1.00	0.69	0.44	0.30	0.23	0.23	0.30	0.44	0.69	1.00	
1.00	0.55	0.26	0.16	0.12	0.12	0.16	0.26	0.55	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.55	0.27	0.17	0.13	0.13	0.17	0.27	0.55	1.00	
1.00	0.69	0.45	0.30	0.24	0.24	0.30	0.45	0.69	1.00	
1.00	0.75	0.54	0.39	0.32	0.32	0.39	0.54	0.75	1.00	
1.00	0.78	0.59	0.45	0.37	0.37	0.45	0.59	0.78	1.00	
1.00	0.79	0.61	0.47	0.40	0.40	0.47	0.61	0.79	1.00	
1.00	0.80	0.62	0.49	0.42	0.42	0.49	0.62	0.80	1.00	
1.00	0.80	0.62	0.49	0.43	0.43	0.49	0.62	0.80	1.00	
1.00	0.80	0.63	0.50	0.43	0.43	0.50	0.63	0.80	1.00	
1.00	0.80	0.63	0.50	0.43	0.43	0.50	0.63	0.80	1.00	
1.00	0.80	0.63	0.50	0.43	0.43	0.50	0.63	0.80	1.00	
1.00	0.80	0.63	0.50	0.43	0.43	0.50	0.63	0.80	1.00	
1.00	0.80	0.62	0.49	0.43	0.43	0.49	0.62	0.80	1.00	
1.00	0.80	0.62	0.49	0.42	0.42	0.49	0.62	0.80	1.00	
1.00	0.79	0.61	0.47	0.40	0.40	0.47	0.61	0.79	1.00	
1.00	0.78	0.59	0.45	0.37	0.37	0.45	0.59	0.78	1.00	
1.00	0.75	0.54	0.39	0.32	0.32	0.39	0.54	0.75	1.00	
1.00	0.69	0.45	0.30	0.24	0.24	0.30	0.45	0.69	1.00	
1.00	0.55	0.27	0.17	0.13	0.13	0.17	0.27	0.55	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	
1.00	0.55	0.27	0.17	0.14	0.14	0.17	0.27	0.55	1.00	
1.00	0.69	0.46	0.31	0.25	0.25	0.31	0.46	0.69	1.00	
1.00	0.75	0.55	0.41	0.33	0.33	0.41	0.55	0.75	1.00	
1.00	0.78	0.60	0.46	0.39	0.39	0.46	0.60	0.78	1.00	
1.00	0.80	0.62	0.49	0.42	0.42	0.49	0.62	0.80	1.00	
1.00	0.80	0.63	0.51	0.44	0.44	0.51	0.63	0.80	1.00	
1.00	0.81	0.64	0.51	0.45	0.45	0.51	0.64	0.81	1.00	
1.00	0.81	0.64	0.52	0.45	0.45	0.52	0.64	0.81	1.00	
1.00	0.81	0.64	0.52	0.45	0.45	0.52	0.64	0.81	1.00	
1.00	0.81	0.64	0.52	0.45	0.45	0.52	0.64	0.81	1.00	
1.00	0.81	0.64	0.52	0.45	0.45	0.52	0.64	0.81	1.00	
1.00	0.81	0.64	0.51	0.45	0.45	0.51	0.64	0.81	1.00	
1.00	0.80	0.63	0.51	0.44	0.44	0.51	0.63	0.80	1.00	
1.00	0.80	0.62	0.49	0.42	0.42	0.49	0.62	0.80	1.00	
1.00	0.78	0.60	0.46	0.39	0.39	0.46	0.60	0.78	1.00	
1.00	0.75	0.55	0.41	0.33	0.33	0.41	0.55	0.75	1.00	
1.00	0.69	0.46	0.31	0.25	0.25	0.31	0.46	0.69	1.00	
1.00	0.55	0.27	0.17	0.14	0.14	0.17	0.27	0.55	1.00	
1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	

